frame,r_state,r_reason,r_x,r_y,r_score,candidate_count,local_index,target_x,target_y,target_radius,geometry_valid,dx_img,dy_img,distance_px,angle_rad,angle_deg
282,detected,OK,841.500000,475.000000,0.901892,1,0,715.500000,643.500000,36.900002,1,-126.000000,168.500000,210.400214,-2.212872,-126.788202
283,detected,OK,840.500000,477.500000,0.931592,1,0,715.500000,643.500000,37.700001,1,-125.000000,166.000000,207.800385,-2.216222,-126.980188
284,detected,OK,845.500000,486.000000,0.841457,1,0,719.500000,651.500000,38.799999,1,-126.000000,165.500000,208.005409,-2.221509,-127.283081
285,detected,OK,847.000000,491.500000,0.899378,1,0,722.500000,658.500000,35.200001,1,-124.500000,167.000000,208.300864,-2.211417,-126.704860
286,detected,OK,846.500000,502.000000,0.892288,1,0,717.500000,663.500000,35.299999,1,-129.000000,161.500000,206.696033,-2.244782,-128.616517
287,detected,OK,847.500000,505.000000,0.900617,1,0,718.500000,666.500000,38.299999,1,-129.000000,161.500000,206.696033,-2.244782,-128.616517
288,detected,OK,848.000000,496.500000,0.900928,1,0,717.500000,657.500000,38.799999,1,-130.500000,161.000000,207.246834,-2.251943,-129.026807
289,detected,OK,850.000000,467.000000,0.927606,1,0,716.500000,624.500000,38.799999,1,-133.500000,157.500000,206.466704,-2.273907,-130.285245
290,detected,OK,844.500000,467.500000,0.933581,1,0,709.500000,624.500000,38.799999,1,-135.000000,157.000000,207.060378,-2.280994,-130.691335
291,detected,OK,842.000000,473.500000,0.902739,1,0,705.500000,631.500000,36.900002,1,-136.500000,158.000000,208.797150,-2.283319,-130.824524
292,detected,OK,850.000000,480.000000,0.872174,1,0,716.500000,638.500000,34.700001,1,-133.500000,158.500000,207.230548,-2.270786,-130.106473
293,detected,OK,850.000000,487.500000,0.877959,0,-1,,,,0,,,,,
294,detected,OK,847.500000,511.500000,0.872524,1,0,709.500000,664.500000,37.200001,1,-138.000000,153.000000,206.041258,-2.304694,-132.049221
295,detected,OK,856.000000,523.000000,0.929329,1,0,715.500000,673.500000,38.799999,1,-140.500000,150.500000,205.889533,-2.321844,-133.031847
296,detected,OK,858.500000,527.000000,0.899650,1,0,716.500000,679.500000,36.599998,1,-142.000000,152.500000,208.375262,-2.320556,-132.958061
297,detected,OK,860.000000,533.000000,0.927345,1,0,718.500000,682.500000,38.799999,1,-141.500000,149.500000,205.845816,-2.328710,-133.425255
298,detected,OK,860.000000,545.500000,0.898694,1,0,719.500000,695.500000,38.599998,1,-140.500000,150.000000,205.524329,-2.323504,-133.126967
299,detected,OK,858.000000,537.500000,0.876865,0,-1,,,,0,,,,,
300,detected,OK,857.500000,522.500000,0.864391,1,0,713.500000,667.500000,37.099998,1,-144.000000,145.000000,204.355083,-2.352734,-134.801745
301,detected,OK,856.500000,523.500000,0.927724,1,0,708.500000,666.500000,35.400002,1,-148.000000,143.000000,205.798445,-2.373375,-135.984367
302,detected,OK,863.000000,523.500000,0.899141,1,0,718.500000,664.500000,35.500000,1,-144.500000,141.000000,201.894155,-2.368453,-135.702365
303,detected,OK,866.000000,525.000000,0.924349,1,0,716.500000,664.500000,35.500000,1,-149.500000,139.500000,204.476160,-2.390783,-136.981762
304,detected,OK,864.500000,527.500000,0.930450,1,0,716.500000,668.500000,37.700001,1,-148.000000,141.000000,204.413796,-2.380411,-136.387516
305,detected,OK,865.000000,533.000000,0.925959,1,0,713.500000,671.500000,39.900002,1,-151.500000,138.500000,205.266899,-2.400992,-137.566713
306,detected,OK,869.000000,534.500000,0.889914,1,0,719.500000,675.500000,34.400002,1,-149.500000,141.000000,205.502433,-2.385446,-136.675990
307,detected,OK,870.000000,535.000000,0.928102,1,0,716.500000,671.500000,37.799999,1,-153.500000,136.500000,205.412999,-2.414748,-138.354879
308,detected,OK,870.000000,541.000000,0.926114,1,0,715.500000,674.500000,35.000000,1,-154.500000,133.500000,204.187414,-2.428982,-139.170437
309,detected,OK,871.500000,544.000000,0.896233,1,0,719.500000,677.500000,36.400002,1,-152.000000,133.500000,202.302373,-2.420903,-138.707503
310,detected,OK,872.000000,546.500000,0.897166,1,0,719.500000,679.500000,32.099998,1,-152.500000,133.000000,202.349327,-2.424390,-138.907304
311,detected,OK,871.500000,549.500000,0.834975,0,-1,,,,0,,,,,
312,detected,OK,872.000000,551.500000,0.898754,1,0,714.500000,680.500000,34.400002,1,-157.500000,129.000000,203.585977,-2.455345,-140.680891
313,detected,OK,866.000000,539.500000,0.900213,1,0,708.500000,667.500000,33.599998,1,-157.500000,128.000000,202.953812,-2.459157,-140.899294
314,detected,OK,862.000000,533.500000,0.900184,1,0,705.500000,658.500000,35.500000,1,-156.500000,125.000000,200.292911,-2.467631,-141.384867
315,detected,OK,854.000000,537.000000,0.925428,1,0,693.500000,661.500000,37.700001,1,-160.500000,124.500000,203.126808,-2.481845,-142.199234
316,detected,OK,856.000000,537.500000,0.899661,1,0,694.500000,660.500000,38.500000,1,-161.500000,123.000000,203.005542,-2.490703,-142.706742
317,detected,OK,858.500000,541.000000,0.895349,1,0,699.500000,665.500000,34.299999,1,-159.000000,124.500000,201.943680,-2.477292,-141.938386
318,detected,OK,858.000000,553.000000,0.927826,1,0,697.500000,675.500000,34.299999,1,-160.500000,122.500000,201.907157,-2.489672,-142.647683
319,detected,OK,864.000000,558.000000,0.925267,1,0,702.500000,677.500000,31.900000,1,-161.500000,119.500000,200.904206,-2.504562,-143.500851
320,detected,OK,866.000000,561.000000,0.927548,1,0,701.500000,681.500000,36.299999,1,-164.500000,120.500000,203.912972,-2.509371,-143.776374
321,detected,OK,868.000000,565.000000,0.928159,1,0,701.500000,684.500000,36.099998,1,-166.500000,119.500000,204.945115,-2.519074,-144.332326
322,detected,OK,873.000000,571.500000,0.897932,1,0,708.500000,685.500000,36.900002,1,-164.500000,114.000000,200.140576,-2.535574,-145.277688
323,detected,OK,874.500000,576.500000,0.929872,1,0,711.500000,689.500000,31.000000,1,-163.000000,113.000000,198.338095,-2.535410,-145.268306
324,detected,OK,876.000000,581.500000,0.897080,1,0,711.500000,692.500000,35.799999,1,-164.500000,111.000000,198.447096,-2.548000,-145.989624
325,detected,OK,876.000000,583.000000,0.927336,1,0,707.500000,693.500000,33.799999,1,-168.500000,110.500000,201.500620,-2.561160,-146.743684
326,detected,OK,878.000000,585.000000,0.928655,1,0,711.500000,697.500000,34.000000,1,-166.500000,112.500000,200.944022,-2.547379,-145.954063
327,detected,OK,878.000000,589.500000,0.899453,1,0,707.500000,697.500000,34.099998,1,-170.500000,108.000000,201.827278,-2.576953,-147.648559
328,detected,OK,878.000000,590.500000,0.898492,1,0,706.500000,696.500000,38.500000,1,-171.500000,106.000000,201.614112,-2.587988,-148.280792
329,detected,OK,876.500000,591.000000,0.896458,1,0,708.500000,697.500000,33.799999,1,-168.000000,106.500000,198.912669,-2.576599,-147.628222
330,detected,OK,876.000000,591.500000,0.899717,1,0,702.500000,694.500000,37.700001,1,-173.500000,103.000000,201.770290,-2.605848,-149.304093
331,detected,OK,875.000000,592.000000,0.920556,1,0,702.500000,693.500000,37.700001,1,-172.500000,101.500000,200.146197,-2.609742,-149.527198
332,detected,OK,875.500000,592.500000,0.867528,1,0,701.500000,695.500000,35.400002,1,-174.000000,103.000000,202.200396,-2.607110,-149.376418
333,detected,OK,878.000000,591.500000,0.900771,1,0,706.500000,689.500000,36.599998,1,-171.500000,98.000000,197.525315,-2.622447,-150.255119
334,detected,OK,878.500000,593.000000,0.893382,1,0,703.500000,688.500000,34.400002,1,-175.000000,95.500000,199.362108,-2.642046,-151.378072
335,detected,OK,880.000000,593.500000,0.899357,1,0,704.500000,688.500000,34.200001,1,-175.500000,95.000000,199.562647,-2.645445,-151.572850
336,detected,OK,880.500000,593.000000,0.891419,1,0,704.500000,686.500000,33.700001,1,-176.000000,93.500000,199.294380,-2.653259,-152.020526
337,detected,OK,881.000000,593.000000,0.923768,1,0,708.500000,688.500000,34.200001,1,-172.500000,95.500000,197.171245,-2.635972,-151.030069
338,detected,OK,880.000000,595.500000,0.896719,1,0,702.500000,685.500000,33.799999,1,-177.500000,90.000000,199.013191,-2.672327,-153.113066
339,detected,OK,880.000000,597.000000,0.924677,1,0,702.500000,688.500000,35.799999,1,-177.500000,91.500000,199.696019,-2.665628,-152.729213
340,detected,OK,878.500000,600.000000,0.888765,1,0,700.500000,687.500000,33.599998,1,-178.000000,87.500000,198.343767,-2.684709,-153.822513
341,detected,OK,878.000000,602.500000,0.884541,1,0,702.500000,690.500000,37.799999,1,-175.500000,88.000000,196.326896,-2.676806,-153.369692
342,detected,OK,877.500000,605.500000,0.867561,1,0,700.500000,688.500000,35.799999,1,-177.000000,83.000000,195.494245,-2.703111,-154.876872
343,detected,OK,876.500000,607.000000,0.892124,1,0,701.500000,688.500000,34.900002,1,-175.000000,81.500000,193.047274,-2.705748,-155.027932
344,detected,OK,877.500000,610.000000,0.897031,1,0,696.500000,693.500000,35.799999,1,-181.000000,83.500000,199.332009,-2.709360,-155.234897
345,detected,OK,878.000000,611.500000,0.897996,1,0,696.500000,693.500000,36.000000,1,-181.500000,82.000000,199.163877,-2.717251,-155.686993
346,detected,OK,878.000000,613.500000,0.898150,1,0,696.500000,692.500000,33.599998,1,-181.500000,79.000000,197.947594,-2.731062,-156.478352
347,detected,OK,877.000000,617.500000,0.898566,1,0,695.500000,693.500000,37.299999,1,-181.500000,76.000000,196.769535,-2.745042,-157.279341
348,detected,OK,877.000000,619.000000,0.925704,1,0,694.500000,696.500000,35.200001,1,-182.500000,77.500000,198.273801,-2.740012,-156.991130
349,detected,OK,876.000000,621.000000,0.929778,1,0,692.500000,696.500000,34.900002,1,-183.500000,75.500000,198.425049,-2.751260,-157.635571
350,detected,OK,875.000000,621.500000,0.898720,1,0,695.500000,691.500000,36.200001,1,-179.500000,70.000000,192.666162,-2.769761,-158.695602
351,detected,OK,874.000000,623.000000,0.924466,1,0,696.500000,691.500000,34.700001,1,-177.500000,68.500000,190.259034,-2.773287,-158.897626
352,detected,OK,874.500000,627.500000,0.925683,1,0,694.500000,695.500000,35.200001,1,-180.000000,68.000000,192.416216,-2.780389,-159.304549
353,detected,OK,874.500000,631.000000,0.891437,1,0,694.500000,697.500000,36.000000,1,-180.000000,66.500000,191.891245,-2.787701,-159.723529
354,detected,OK,876.000000,635.000000,0.925170,1,0,692.500000,701.500000,35.200001,1,-183.500000,66.500000,195.178124,-2.793916,-160.079594
355,detected,OK,875.500000,635.500000,0.864833,1,0,694.500000,698.500000,35.200001,1,-181.000000,63.000000,191.650724,-2.806642,-160.808715
356,detected,OK,875.000000,637.000000,0.923143,1,0,690.500000,698.500000,33.599998,1,-184.500000,61.500000,194.480076,-2.819842,-161.565051
357,detected,OK,874.500000,637.000000,0.892423,1,0,693.500000,696.500000,35.500000,1,-181.000000,59.500000,190.528869,-2.823991,-161.802792
358,detected,OK,874.000000,637.000000,0.926613,1,0,692.500000,693.500000,35.000000,1,-181.500000,56.500000,190.090768,-2.839806,-162.708908
359,detected,OK,873.500000,637.000000,0.897536,1,0,691.500000,693.500000,36.000000,1,-182.000000,56.500000,190.568229,-2.840586,-162.753590
360,detected,OK,872.000000,638.000000,0.922412,1,0,690.500000,696.500000,33.299999,1,-181.500000,58.500000,190.694782,-2.829792,-162.135140
361,detected,OK,872.000000,639.000000,0.923727,1,0,686.500000,693.500000,36.000000,1,-185.500000,54.500000,193.340373,-2.855833,-163.627183
362,detected,OK,871.500000,639.000000,0.899427,1,0,685.500000,689.500000,33.700001,1,-186.000000,50.500000,192.733624,-2.876478,-164.810064
363,detected,OK,871.000000,641.500000,0.896999,1,0,685.500000,693.500000,35.099998,1,-185.500000,52.000000,192.650590,-2.868284,-164.340570
364,detected,OK,870.500000,643.000000,0.893235,1,0,689.500000,689.500000,33.700001,1,-181.000000,46.500000,186.877634,-2.890125,-165.591953
365,detected,OK,870.000000,645.000000,0.925949,1,0,684.500000,694.500000,35.700001,1,-185.500000,49.500000,191.990885,-2.880823,-165.058971
366,detected,OK,868.000000,649.000000,0.923902,1,0,682.500000,692.500000,33.799999,1,-185.500000,43.500000,190.532150,-2.911253,-166.802527
367,detected,OK,867.500000,650.500000,0.919681,1,0,681.500000,695.500000,35.200001,1,-186.000000,45.000000,191.366141,-2.904218,-166.399457
368,detected,OK,866.500000,651.000000,0.892746,1,0,680.500000,691.500000,33.299999,1,-186.000000,40.500000,190.358215,-2.927197,-167.716045
369,detected,OK,866.000000,652.500000,0.897170,1,0,679.500000,694.500000,35.299999,1,-186.500000,42.000000,191.170735,-2.920087,-167.308652
370,detected,OK,868.000000,655.000000,0.922638,1,0,685.500000,691.500000,35.400002,1,-182.500000,36.500000,186.114212,-2.944197,-168.690068
371,detected,OK,868.000000,657.000000,0.922726,1,0,682.500000,692.500000,33.700001,1,-185.500000,35.500000,188.866355,-2.952504,-169.166034
372,detected,OK,868.000000,659.500000,0.899208,1,0,681.500000,696.500000,35.200001,1,-186.500000,37.000000,190.134821,-2.945744,-168.778715
373,detected,OK,868.000000,661.000000,0.925955,1,0,683.500000,696.500000,32.200001,1,-184.500000,35.500000,187.884273,-2.951504,-169.108714
374,detected,OK,867.000000,661.500000,0.898614,1,0,683.500000,692.500000,35.200001,1,-183.500000,31.000000,186.100107,-2.974235,-170.411141
375,detected,OK,866.000000,663.000000,0.928019,1,0,677.500000,696.500000,33.599998,1,-188.500000,33.500000,191.453650,-2.965710,-169.922676
376,detected,OK,866.000000,663.500000,0.899529,1,0,678.500000,693.500000,35.400002,1,-187.500000,30.000000,189.884834,-2.982937,-170.909723
377,detected,OK,866.000000,664.500000,0.899198,1,0,682.500000,694.500000,32.900002,1,-183.500000,30.000000,185.936145,-2.979539,-170.714985
378,detected,OK,866.000000,667.000000,0.925456,1,0,683.500000,693.500000,32.500000,1,-182.500000,26.500000,184.413937,-2.997395,-171.738082
379,detected,OK,867.500000,669.500000,0.865677,1,0,684.500000,691.500000,35.200001,1,-183.000000,22.000000,184.317661,-3.021948,-173.144881
380,detected,OK,867.500000,671.500000,0.865707,1,0,684.500000,695.500000,32.700001,1,-183.000000,24.000000,184.567061,-3.011189,-172.528441
381,detected,OK,867.500000,673.500000,0.865882,1,0,683.500000,692.500000,35.700001,1,-184.000000,19.000000,184.978377,-3.038696,-174.104483
382,detected,OK,868.000000,675.500000,0.896457,1,0,685.500000,693.500000,35.400002,1,-182.500000,18.000000,183.385523,-3.043280,-174.367128
383,detected,OK,868.000000,677.500000,0.899846,1,0,682.500000,697.500000,35.799999,1,-185.500000,20.000000,186.575052,-3.034191,-173.846328
384,detected,OK,867.500000,678.500000,0.925113,1,0,684.500000,697.500000,32.700001,1,-183.000000,19.000000,183.983695,-3.038138,-174.072496
385,detected,OK,868.000000,683.000000,0.927521,1,0,685.500000,694.500000,35.200001,1,-182.500000,11.500000,182.861970,-3.078662,-176.394348
386,detected,OK,868.000000,685.000000,0.927060,1,0,682.500000,699.500000,35.200001,1,-185.500000,14.500000,186.065849,-3.063584,-175.530443
387,detected,OK,868.000000,686.000000,0.927015,1,0,681.500000,698.500000,35.500000,1,-186.500000,12.500000,186.918431,-3.074669,-176.165535
388,detected,OK,868.000000,689.000000,0.927153,1,0,685.500000,697.500000,34.299999,1,-182.500000,8.500000,182.697838,-3.095051,-177.333357
389,detected,OK,868.000000,689.500000,0.900634,1,0,686.500000,700.500000,32.500000,1,-181.500000,11.000000,181.833028,-3.081061,-176.531771
390,detected,OK,869.500000,691.000000,0.903579,1,0,685.500000,695.500000,33.000000,1,-184.000000,4.500000,184.055019,-3.117141,-178.599024
391,detected,OK,870.000000,691.500000,0.900468,1,0,690.500000,700.500000,34.599998,1,-179.500000,9.000000,179.725485,-3.091495,-177.129635
392,detected,OK,870.000000,693.000000,0.927509,1,0,686.500000,694.500000,32.700001,1,-183.500000,1.500000,183.506131,-3.133418,-179.531653
393,detected,OK,870.000000,693.500000,0.901035,1,0,686.500000,693.500000,32.900002,1,-183.500000,0.000000,183.500000,-3.141593,-180.000000
394,detected,OK,868.000000,695.000000,0.924911,1,0,689.500000,693.500000,35.400002,1,-178.500000,-1.500000,178.506302,3.133189,179.518534
395,detected,OK,868.000000,695.500000,0.900894,1,0,687.500000,691.500000,35.099998,1,-180.500000,-4.000000,180.544316,3.119436,178.730495
396,detected,OK,867.000000,697.000000,0.922328,1,0,684.500000,694.500000,35.000000,1,-182.500000,-2.500000,182.517122,3.127895,179.215175
397,detected,OK,864.000000,697.000000,0.927376,1,0,686.500000,689.500000,34.599998,1,-177.500000,-7.500000,177.658380,3.099364,177.580491
398,detected,OK,862.500000,697.500000,0.927137,1,0,681.500000,688.500000,32.200001,1,-181.000000,-9.000000,181.223619,3.091910,177.153383
399,detected,OK,861.500000,697.500000,0.865043,1,0,679.500000,688.500000,32.200001,1,-182.000000,-9.000000,182.222392,3.092182,177.168998
400,detected,OK,858.000000,703.500000,0.899194,1,0,677.500000,695.500000,35.500000,1,-180.500000,-8.000000,180.677198,3.097300,177.462236
401,detected,OK,856.000000,707.000000,0.925117,1,0,680.500000,692.500000,33.299999,1,-175.500000,-14.500000,176.097984,3.059159,175.276888
402,detected,OK,854.000000,709.500000,0.898971,1,0,678.500000,694.500000,35.000000,1,-175.500000,-15.000000,176.139859,3.056330,175.114797
403,detected,OK,852.000000,711.000000,0.926367,1,0,670.500000,697.500000,33.200001,1,-181.500000,-13.500000,182.001374,3.067349,175.746164
404,detected,OK,851.500000,711.000000,0.899813,1,0,670.500000,695.500000,33.299999,1,-181.000000,-15.500000,181.662462,3.056166,175.105397
405,detected,OK,851.000000,710.500000,0.886958,1,0,670.500000,693.500000,33.299999,1,-180.500000,-17.000000,181.298787,3.047687,174.619593
406,detected,OK,850.000000,710.500000,0.888984,1,0,675.500000,689.500000,34.900002,1,-174.500000,-21.000000,175.759068,3.021825,173.137806
407,detected,OK,849.500000,710.500000,0.920671,1,0,675.500000,686.500000,34.799999,1,-174.000000,-24.000000,175.647374,3.004526,172.146687
408,detected,OK,849.000000,711.500000,0.896617,1,0,670.500000,690.500000,33.700001,1,-178.500000,-21.000000,179.731049,3.024484,173.290163
409,detected,OK,848.000000,713.000000,0.926167,1,0,671.500000,687.500000,33.799999,1,-176.500000,-25.500000,178.332555,2.998110,171.779024
410,detected,OK,847.000000,715.500000,0.898179,1,0,675.500000,690.500000,33.000000,1,-171.500000,-25.000000,173.312579,2.996840,171.706263
411,detected,OK,846.000000,719.000000,0.908481,0,-1,,,,0,,,,,
412,detected,OK,844.500000,723.500000,0.926638,1,0,673.500000,694.500000,32.200001,1,-171.000000,-29.000000,173.441633,2.973600,170.374752
413,detected,OK,842.000000,725.000000,0.924630,1,0,669.500000,691.500000,32.400002,1,-172.500000,-33.500000,175.722793,2.949777,169.009795
414,detected,OK,841.500000,725.500000,0.866187,1,0,666.500000,691.500000,34.900002,1,-175.000000,-34.000000,178.272264,2.949698,169.005223
415,detected,OK,840.000000,725.000000,0.921799,1,0,667.500000,691.500000,34.700001,1,-172.500000,-33.500000,175.722793,2.949777,169.009795
416,detected,OK,839.500000,724.000000,0.895342,1,0,670.500000,685.500000,34.299999,1,-169.000000,-38.500000,173.329888,2.917605,167.166430
417,detected,OK,839.000000,723.000000,0.920625,1,0,667.500000,683.500000,32.400002,1,-171.500000,-39.500000,175.990057,2.915220,167.029785
418,detected,OK,838.000000,723.500000,0.897292,1,0,668.500000,682.500000,32.200001,1,-169.500000,-41.000000,174.388216,2.904263,166.402033
419,detected,OK,836.000000,725.500000,0.898740,1,0,663.500000,688.500000,31.400000,1,-172.500000,-37.000000,176.423496,2.930301,167.893902
420,detected,OK,836.000000,729.000000,0.921439,1,0,670.500000,684.500000,34.900002,1,-165.500000,-44.500000,171.378237,2.878923,164.950137
421,detected,OK,833.000000,733.000000,0.922941,1,0,667.500000,684.500000,34.700001,1,-165.500000,-48.500000,172.460140,2.856523,163.666706
422,detected,OK,830.500000,733.500000,0.925674,1,0,662.500000,683.500000,33.700001,1,-168.000000,-50.000000,175.282629,2.852322,163.425992
423,detected,OK,828.000000,733.000000,0.921767,1,0,663.500000,683.500000,34.900002,1,-164.500000,-49.500000,171.786204,2.849300,163.252836
424,detected,OK,825.000000,733.000000,0.924609,1,0,658.500000,681.500000,31.500000,1,-166.500000,-51.500000,174.282816,2.841617,162.812675
425,detected,OK,824.000000,732.500000,0.894089,1,0,656.500000,681.500000,34.900002,1,-167.500000,-51.000000,175.092119,2.846033,163.065681
426,detected,OK,823.000000,731.500000,0.895105,1,0,661.500000,677.500000,34.400002,1,-161.500000,-54.000000,170.288725,2.818914,161.511852
427,detected,OK,822.000000,731.500000,0.894955,1,0,663.500000,675.500000,33.299999,1,-158.500000,-56.000000,168.101904,2.801970,160.541059
428,detected,OK,820.500000,732.500000,0.926140,1,0,661.500000,673.500000,34.599998,1,-159.000000,-59.000000,169.593632,2.786273,159.641662
429,detected,OK,820.000000,733.000000,0.924082,1,0,661.500000,673.500000,34.400002,1,-158.500000,-59.500000,169.300030,2.782476,159.424150
430,detected,OK,820.000000,734.000000,0.923426,1,0,661.500000,672.500000,35.000000,1,-158.500000,-61.500000,170.013235,2.771463,158.793118
431,detected,OK,818.500000,735.500000,0.928631,1,0,658.500000,671.500000,33.299999,1,-160.000000,-64.000000,172.325274,2.761086,158.198591
432,detected,OK,816.000000,735.500000,0.895906,1,0,661.500000,672.500000,34.299999,1,-154.500000,-63.000000,166.850981,2.754409,157.815987
433,detected,OK,815.000000,734.500000,0.894235,1,0,656.500000,670.500000,32.500000,1,-158.500000,-64.000000,170.933467,2.757827,158.011859
434,detected,OK,812.000000,733.000000,0.922350,1,0,655.500000,666.500000,32.500000,1,-156.500000,-66.500000,170.042642,2.739790,156.978384
435,detected,OK,810.500000,731.500000,0.924480,1,0,653.500000,662.500000,33.799999,1,-157.000000,-69.000000,171.493440,2.727513,156.274970
436,detected,OK,808.000000,731.500000,0.897907,1,0,652.500000,660.500000,33.599998,1,-155.500000,-71.000000,170.942242,2.713271,155.458957
437,detected,OK,807.000000,731.500000,0.892854,1,0,656.500000,664.500000,31.400000,1,-150.500000,-67.000000,164.739947,2.722752,156.002198
438,detected,OK,806.000000,736.500000,0.894844,1,0,651.500000,661.500000,33.799999,1,-154.500000,-75.000000,171.741812,2.689663,154.106353
439,detected,OK,806.000000,737.500000,0.897590,1,0,652.500000,663.500000,32.200001,1,-153.500000,-74.000000,170.406133,2.692380,154.261996
440,detected,OK,806.000000,737.500000,0.898052,1,0,653.500000,661.500000,33.000000,1,-152.500000,-76.000000,170.388527,2.679257,153.510140
441,detected,OK,802.500000,737.000000,0.892648,1,0,653.500000,659.500000,31.600000,1,-149.000000,-77.500000,167.950141,2.661968,152.519515
442,detected,OK,802.000000,735.500000,0.871902,0,-1,,,,0,,,,,
443,detected,OK,798.000000,735.500000,0.896433,1,0,650.500000,655.500000,32.099998,1,-147.500000,-80.000000,167.798242,2.644624,151.525796
444,detected,OK,796.000000,735.500000,0.893710,1,0,650.500000,654.500000,35.799999,1,-145.500000,-81.000000,166.527025,2.633619,150.895268
445,detected,OK,795.500000,736.000000,0.833105,1,0,652.500000,654.500000,33.799999,1,-143.000000,-81.500000,164.594198,2.623577,150.319884
446,detected,OK,790.500000,737.500000,0.922522,1,0,649.500000,654.500000,33.000000,1,-141.000000,-83.000000,163.615403,2.609559,149.516700
447,detected,OK,789.000000,738.000000,0.860682,1,0,648.500000,655.500000,30.799999,1,-140.500000,-82.500000,162.930967,2.610647,149.579029
448,detected,OK,788.000000,737.500000,0.896804,1,0,647.500000,656.500000,32.200001,1,-140.500000,-81.000000,162.176601,2.618622,150.036015
449,detected,OK,785.500000,739.000000,0.866765,0,-1,,,,0,,,,,
450,detected,OK,783.500000,739.000000,0.895166,1,0,645.500000,647.500000,34.900002,1,-138.000000,-91.500000,165.578531,2.556103,146.453891
451,detected,OK,782.000000,739.000000,0.921716,1,0,642.500000,646.500000,33.299999,1,-139.500000,-92.500000,167.381301,2.556076,146.452341
452,detected,OK,782.000000,739.500000,0.897166,1,0,642.500000,646.500000,33.099998,1,-139.500000,-93.000000,167.658134,2.553590,146.309932
453,detected,OK,780.000000,741.000000,0.921449,1,0,646.500000,648.500000,33.200001,1,-133.500000,-92.500000,162.414593,2.535659,145.282535
454,detected,OK,780.000000,741.500000,0.893029,1,0,647.500000,648.500000,33.500000,1,-132.500000,-93.000000,161.880357,2.529602,144.935490
455,detected,OK,778.500000,744.000000,0.886946,1,0,645.500000,652.500000,31.900000,1,-133.000000,-91.500000,161.434971,2.538986,145.473198
456,detected,OK,775.500000,749.000000,0.894199,1,0,646.500000,650.500000,32.099998,1,-129.000000,-98.500000,162.306038,2.489466,142.635881
457,detected,OK,774.000000,751.000000,0.921804,1,0,640.500000,651.500000,33.000000,1,-133.500000,-99.500000,166.500751,2.501095,143.302161
458,detected,OK,771.500000,753.000000,0.872253,0,-1,,,,0,,,,,
459,detected,OK,768.000000,753.500000,0.866748,0,-1,,,,0,,,,,
460,detected,OK,767.500000,753.500000,0.825870,0,-1,,,,0,,,,,
461,detected,OK,766.000000,755.000000,0.923164,1,0,972.500000,788.500000,34.900002,1,206.500000,33.500000,209.199665,-0.160827,-9.214680
462,detected,OK,764.000000,758.000000,0.915377,1,0,972.500000,794.500000,37.400002,1,208.500000,36.500000,211.670735,-0.173304,-9.929578
463,detected,OK,761.500000,761.500000,0.857873,1,0,969.500000,800.500000,37.400002,1,208.000000,39.000000,211.624668,-0.185348,-10.619655
464,detected,OK,761.500000,763.500000,0.864627,1,0,967.500000,803.500000,35.000000,1,206.000000,40.000000,209.847564,-0.191788,-10.988651
465,detected,OK,760.000000,763.000000,0.918541,1,0,967.500000,802.500000,36.799999,1,207.500000,39.500000,211.226182,-0.188111,-10.777954
466,detected,OK,743.000000,723.500000,0.779727,1,0,949.500000,765.500000,36.599998,1,206.500000,42.000000,210.727905,-0.200653,-11.496563
467,detected,OK,730.000000,688.000000,0.863559,1,0,935.500000,731.500000,36.599998,1,205.500000,43.500000,210.053565,-0.208600,-11.951875
468,detected,OK,707.000000,654.500000,0.891279,1,0,910.500000,702.500000,37.799999,1,203.500000,48.000000,209.084313,-0.231638,-13.271902
469,detected,OK,659.000000,604.500000,0.888230,1,0,859.500000,659.500000,34.400002,1,200.500000,55.000000,207.906830,-0.267729,-15.339715
470,detected,OK,637.000000,580.000000,0.922105,1,0,836.500000,634.500000,37.900002,1,199.500000,54.500000,206.810300,-0.266676,-15.279417
471,detected,OK,614.000000,555.500000,0.894206,1,0,815.500000,611.500000,36.599998,1,201.500000,56.000000,209.136917,-0.271075,-15.531443
472,detected,OK,565.500000,525.000000,0.820348,1,0,765.500000,585.500000,36.900002,1,200.000000,60.500000,208.950353,-0.293749,-16.830566
473,detected,OK,543.000000,515.000000,0.861592,1,0,739.500000,575.500000,34.900002,1,196.500000,60.500000,205.602772,-0.298678,-17.112973
474,detected,OK,523.000000,488.000000,0.921363,1,0,721.500000,553.500000,36.900002,1,198.500000,65.500000,209.027510,-0.318725,-18.261588
475,detected,OK,514.000000,473.500000,0.907261,1,0,710.500000,537.500000,35.799999,1,196.500000,64.000000,206.659745,-0.314865,-18.040416
476,detected,OK,502.000000,457.000000,0.936871,1,0,697.500000,527.500000,33.799999,1,195.500000,70.500000,207.823242,-0.346099,-19.830004
477,detected,OK,500.500000,453.000000,0.900898,1,0,696.500000,524.500000,37.900002,1,196.000000,71.500000,208.634249,-0.349795,-20.041763
478,detected,OK,502.000000,450.000000,0.932112,1,0,697.500000,523.500000,34.599998,1,195.500000,73.500000,208.860001,-0.359611,-20.604206
479,detected,OK,500.000000,447.000000,0.937515,1,0,695.500000,521.500000,37.299999,1,195.500000,74.500000,209.214005,-0.364085,-20.860551
